SFGL ID	Vial #	Jar #	Date	Wild/Hatchery	Species	Run	comment	Age	Basin
OtsAC18CORH_0101	1	1	5/15/2018	Wild	Chinook	Spring	unmarked	Adult	Rogue
OtsAC18CORH_0201	1	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0202	2	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0203	3	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0204	4	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0205	5	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0206	6	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0207	7	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0208	8	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0209	9	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0210	10	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0211	11	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0212	12	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0213	13	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0214	14	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0215	15	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0216	16	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0217	17	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0218	18	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0219	19	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0220	20	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0221	21	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0222	22	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0223	23	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0224	24	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0225	25	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0226	26	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0227	27	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0228	28	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0229	29	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0230	30	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0231	31	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0232	32	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0233	33	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0234	34	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0235	35	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0236	36	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0237	37	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0238	38	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0239	39	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0240	40	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0241	41	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0242	42	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0243	43	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0244	44	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0245	45	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0246	46	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0247	47	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0248	48	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0249	49	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0250	50	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0251	51	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0252	52	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0253	53	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0254	54	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0255	55	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0256	56	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0257	57	2	5/15/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0301	1	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0302	2	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0303	3	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0304	4	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0305	5	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0306	6	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0307	7	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0308	8	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0309	9	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0310	10	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0311	11	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0312	12	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0313	13	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0314	14	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0315	15	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0316	16	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0317	17	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0318	18	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0319	19	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0320	20	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0321	21	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0322	22	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0323	23	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0324	24	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0325	25	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0326	26	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0327	27	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0328	28	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0329	29	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0330	30	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0331	31	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0332	32	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0333	33	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0334	34	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0335	35	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0336	36	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0337	37	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0338	38	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0339	39	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0340	40	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0341	41	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0342	42	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0343	43	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0344	44	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0345	45	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0346	46	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0347	47	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0348	48	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0349	49	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0350	50	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0351	51	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0352	52	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0353	53	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0354	54	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0355	55	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0356	56	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0357	57	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0358	58	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0359	59	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0360	60	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0361	61	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0362	62	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0363	63	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0364	64	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0365	65	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0366	66	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0367	67	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0368	68	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0369	69	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0370	70	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0371	71	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0372	72	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0373	73	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0374	74	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0375	75	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0376	76	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0377	77	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0378	78	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0379	79	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0380	80	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0381	81	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0382	82	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0383	83	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0384	84	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0385	85	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0386	86	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0387	87	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0388	88	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0389	89	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0390	90	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0391	91	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0392	92	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0393	93	3	5/16/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0401	1	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0402	2	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0403	3	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0404	4	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0405	5	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0406	6	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0407	7	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0408	8	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0409	9	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0410	10	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0411	11	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0412	12	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0413	13	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0414	14	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0415	15	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0416	16	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0417	17	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0418	18	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0419	19	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0420	20	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0421	21	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0422	22	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0423	23	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0424	24	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0425	25	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0426	26	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0427	27	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0428	28	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0429	29	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0430	30	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0431	31	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0432	32	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0433	33	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0434	34	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0435	35	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0436	36	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0437	37	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0438	38	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0439	39	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0440	40	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0441	41	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0442	42	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0443	43	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0444	44	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0445	45	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0446	46	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0447	47	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0448	48	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0449	49	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0450	50	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0451	51	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0452	52	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0453	53	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0454	54	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0455	55	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0456	56	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0457	57	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0458	58	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0459	59	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0460	60	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0461	61	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0462	62	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0463	63	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0464	64	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0465	65	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0466	66	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0467	67	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0468	68	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0469	69	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0470	70	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0471	71	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0472	72	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0473	73	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0474	74	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0475	75	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0476	76	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0477	77	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0478	78	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0479	79	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0480	80	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0481	81	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0482	82	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0483	83	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0484	84	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0485	85	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0486	86	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0487	87	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0488	88	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0489	89	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0490	90	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0491	91	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0492	92	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0493	93	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0494	94	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0495	95	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0496	96	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0497	97	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0498	98	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0499	99	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2400	100	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2401	101	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2402	102	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2403	103	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2404	104	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2405	105	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2406	106	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2407	107	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2408	108	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2409	109	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2410	110	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2411	111	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2412	112	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2413	113	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2414	114	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2415	115	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2416	116	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2417	117	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2418	118	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2419	119	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2420	120	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2421	121	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2422	122	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2423	123	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2424	124	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2425	125	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2426	126	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2427	127	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2428	128	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2429	129	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2430	130	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2431	131	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2432	132	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2433	133	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2434	134	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2435	135	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2436	136	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2437	137	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2438	138	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2439	139	4	5/23/2018	Hatchery	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0501	1	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0502	2	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0503	3	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0504	4	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
